LICK,2012,8/6/2012 0:00,71,Lightning,402,41.98,-123.1730556
,2014,6/4/2014 0:00,0,Miscellaneous,402,37.716683,-120.444417
TENANT,2013,8/18/2013 0:00,1,Lightning,400,35.55027778,-118.6655556
,2014,6/19/2014 0:00,0,Debris Burning,400,37.232253,-120.948757
SWEDES,2015,7/29/2015 0:00,18,Debris Burning,400,39.431167,-121.4025
WINTERTON,2011,3/2/2011 0:00,,Debris Burning,395,36.638056,-118.069722
YORK 2-3,2015,7/4/2015 0:00,0,Lightning,395,41.829833,-122.407933
NORTH,2012,7/28/2012 0:00,3,Arson,393,39.12439,-123.12267
,2015,6/24/2015 0:00,,Missing/Undefined,390,34.566666,-118.866666
GULCH,2012,6/19/2012 0:00,1,Fireworks,385,35.6578,-118.4839
INDIAN U,2010,8/24/2010 0:00,1,Miscellaneous,384,39.15467,-122.56508
SHIRLEY,2013,8/18/2013 0:00,1,Lightning,383,35.70444444,-118.5883333
CATTLEMAN 2,2011,5/29/2011 0:00,,Miscellaneous,382,36.044722,-120.917222
TENNESSEE,2011,9/11/2011 0:00,,Miscellaneous,380,35.976667,-118.84
ROAD,2015,7/30/2015 0:00,8,Lightning,378.68,40.92166667,-123.4630556
WEB,2014,7/28/2014 0:00,4,Equipment Use,378,39.967083,-121.670017
VIEW,2012,6/17/2012 0:00,2,Equipment Use,376,33.94622,-116.66617
PUTAH,2013,10/3/2013 0:00,0,Missing/Undefined,376,38.625233,-122.2296
OASIS 4,2011,8/27/2011 0:00,0,Lightning,375,34.44305556,-117.6622222
DUTCH,2010,7/31/2010 0:00,10,Miscellaneous,371,41.8758333,-122.717778
THIRTY ONE 2,2014,8/9/2014 0:00,0,Miscellaneous,370,38.561885,-121.98539
RANGE,2012,9/29/2012 0:00,3,Miscellaneous,363.6,33.88369,-116.88764
OZENA,2012,6/16/2012 0:00,1,Arson,361,34.75527778,-119.3205556
166 FIRE,2010,7/12/2010 0:00,2,Lightning,360,34.9638889,-119.842222
KRISTA,2011,7/9/2011 0:00,,Powerline,360,39.235556,-121.3475
IONE,2015,7/2/2015 0:00,0,Arson,357,38.440617,-121.075167
TRES PINOS,2013,5/3/2013 0:00,0,Equipment Use,354,36.800633,-121.327117
HAUGHTELIN,2010,5/6/2010 0:00,11,Arson,352,32.7775,-114.5775
WHITES                   ,2010,6/7/2010 0:00,,Equipment Use,350,36.73388888,-120.2230556
KEN,2011,8/22/2011 0:00,1,Equipment Use,350,34.24472222,-117.4255556
MUD SPRINGS,2011,9/23/2011 0:00,,Miscellaneous,350,36.472139,-119.147871
DEVORE,2012,11/5/2012 0:00,0,Equipment Use,350,34.23972222,-117.4469444
GRAPE,2012,7/28/2012 0:00,0,Missing/Undefined,350,34.925,-118.9286
166,2011,7/12/2011 0:00,0,Missing/Undefined,347,34.9639,-119.8417
WAGON,2011,9/5/2011 0:00,1,Structure,345,34.48933,-118.36264
SALT,2011,12/1/2011 0:00,6,Equipment Use,342,38.74416667,-120.6680556
BEALE AFB BEALE,2013,6/15/2013 0:00,0,Missing/Undefined,340,39.113033,-121.359983
ROADRUNNER,2011,9/4/2011 0:00,,Missing/Undefined,335,36.007778,-118.910833
,2013,1/22/2013 0:00,1,Debris Burning,335,38.95805,-122.78405
,2014,1/4/2014 0:00,4,Debris Burning,333,40.806217,-123.79
HEALD,2012,8/4/2012 0:00,7,Lightning,331,35.58027778,-118.2975
METSON,2010,5/15/2010 0:00,0,Debris Burning,330,35.1706,-119.278
EASTMAN,2011,6/24/2011 0:00,,Miscellaneous,330,37.887897,-120.838979
HERLONG,2011,7/15/2011 0:00,2,Miscellaneous,325,40.1322,-120.1561
WOODS CREEK,2012,7/15/2012 0:00,94,Lightning,325,36.8753,-118.4733
MIDDLE,2015,7/27/2015 0:00,104,Lightning,325,37.84938,-119.69577
HIGHWAY,2015,11/21/2015 0:00,,Missing/Undefined,323,33.8434,-114.5306
EMIGDIO,2012,6/29/2012 0:00,0,Missing/Undefined,320,34.9142,-119.2067
RIVER,2012,5/18/2012 0:00,,Missing/Undefined,320,37.350839,-120.962831
COURTNEY,2014,9/14/2014 0:00,6,Miscellaneous,320,37.31333333,-119.6061111
,2013,7/7/2013 0:00,,Equipment Use,320,34.8698,-118.8881
DILLON,2012,8/3/2012 0:00,5,Equipment Use,318,41.58722222,-123.5172222
YORK,2015,7/30/2015 0:00,31,Lightning,316,40.77888889,-123.4366667
DOG ROCK,2014,10/7/2014 0:00,26,Equipment Use,312,37.67689,-119.7463
DEER,2015,8/18/2015 0:00,,Missing/Undefined,311,35.17,-118.7661111
WILLOWS,2011,9/4/2011 0:00,1,Arson,310,35.95305556,-118.4913889
HIGH GLADE,2013,11/23/2013 0:00,6,Equipment Use,305,39.23527778,-122.8016667
SUMMIT,2013,10/4/2013 0:00,1,Miscellaneous,305,39.439017,-121.492817
1-51 WILDCAT,2015,8/1/2015 0:00,15,Lightning,304,40.2335,-123.691833
SHELTON,2013,5/30/2013 0:00,0,Equipment Use,303,38.065033,-120.939983
PALA,2011,8/30/2011 0:00,1,Powerline,300,33.3761,-117.0803
NEEDLES 2,2011,4/26/2011 0:00,5,Campfire,300,34.8289,-114.5842
,2011,9/10/2011 0:00,,Lightning,300,34.420029,-119.703379
CALIENTE,2012,8/4/2012 0:00,2,Lightning,300,35.4425,-119.078
QUAIL,2012,8/12/2012 0:00,4,Lightning,300,33.9822,-116.223503
TWENTY NINE,2012,10/18/2012 0:00,,Miscellaneous,300,38.859444,-122.628611
PASKENTA 2,2012,7/25/2012 0:00,,Miscellaneous,300,39.885,-122.555
FOSTER,2013,5/3/2013 0:00,2,Debris Burning,300,39.455167,-123.177267
JURUPA,2013,2/28/2013 0:00,2,Missing/Undefined,300,33.98105,-117.423533
WARM,2015,8/16/2015 0:00,2,Arson,300,34.60777778,-118.5625
FOREBAY FIRE,2015,5/11/2015 0:00,0,Missing/Undefined,300,37.081942,-121.091347
BOWEN,2011,6/9/2011 0:00,1,Arson,299,34.3517,-117.1522
LONE,2013,6/3/2013 0:00,1,Missing/Undefined,298,39.43905,-121.57685
TECOLOTE,2014,8/17/2014 0:00,7,Miscellaneous,295,34.26222222,-117.8644444
COW INCIDENT U,2010,8/1/2010 0:00,5,Miscellaneous,293,39.166908,-123.0692
ROMERO                   ,2010,7/29/2010 0:00,,Miscellaneous,292,37.08388888,-121.1011111
EASTMAN,2011,7/21/2011 0:00,,Missing/Undefined,292,37.140429,-120.019869
BRIDGE,2014,9/5/2014 0:00,,Miscellaneous,290,37.575745,-119.898135
1-58 BLOCKSBURG,2015,8/1/2015 0:00,15,Lightning,284,40.264167,-123.6325
CHORRO,2015,8/2/2015 0:00,9,Miscellaneous,282,34.59694444,-119.3305556
FINE                     ,2010,6/22/2010 0:00,,Miscellaneous,275,37.03805555,-119.6488889
WHEATS,2012,8/6/2012 0:00,4,Lightning,275,38.385,-119.9477778
RIDGE,2013,8/18/2013 0:00,78,Lightning,275,40.07222222,-120.8716667
WINDMILL,2015,4/12/2015 0:00,,Missing/Undefined,275,33.3072222,-117.3063889
GUN,2014,3/8/2014 0:00,1,Miscellaneous,270,32.81388889,-116.4927778
HOG,2011,7/30/2011 0:00,6,Lightning,267.5,40.803695,-120.040487
BIG FIVE,2015,6/17/2015 0:00,138,Lightning,265,36.480203,-118.488503
LYON,2013,9/8/2013 0:00,4,Miscellaneous,263,32.71305556,-116.7472222
SLIDES,2012,9/2/2012 0:00,0,Miscellaneous,262,35.99972222,-118.4680556
HIGHLINE,2013,4/1/2013 0:00,14,Miscellaneous,261.7,32.69785,-115.27739
CASINO,2012,6/9/2012 0:00,,Missing/Undefined,260,38.729167,-122.141944
ANNIE,2010,8/2/2010 0:00,2,Missing/Undefined,257,41.89978,-120.08328
EASTMAN,2011,6/11/2011 0:00,,Arson,257,37.88925,-120.838682
LAKEPOINTE,2012,5/27/2012 0:00,,Missing/Undefined,256,33.847778,-117.461389
MESA,2010,8/25/2010 0:00,1,Campfire,255,32.9475,-116.770833
JULIET,2011,7/30/2011 0:00,1,Miscellaneous,255,36.02864,-118.79761
BALDHILL 3,2014,9/12/2014 0:00,28,Equipment Use,255,41.13,-123.7519
TRACT 17 ,2014,9/17/2014 0:00,2,Debris Burning,253.1,39.413431,-122.180744
BRANCH 2,2012,9/4/2012 0:00,,Arson,251,38.901667,-122.253056
NEES                     ,2010,6/4/2010 0:00,,Equipment Use,250,36.85111111,-120.5630556
CREEK                    ,2010,6/26/2010 0:00,,Miscellaneous,250,35.33111111,-120.7330556
OLD,2011,9/23/2011 0:00,1,Lightning,250,37.1067,-119.0017
,2011,11/3/2011 0:00,,Miscellaneous,250,36.692813,-121.569209
DELUZ FIRE,2013,10/6/2013 0:00,1,Missing/Undefined,250,33.4631,-117.3325
BEALE AFB GRASS VALLEY GA,2013,9/10/2013 0:00,0,Missing/Undefined,250,39.118917,-121.331083
RICHVALE,2015,10/13/2015 0:00,0,Equipment Use,250,39.493974,-121.735458
PETERSON,2015,8/22/2015 0:00,5,Equipment Use,250,38.925706,-122.879125
POWER,2012,9/1/2012 0:00,,Miscellaneous,248,40.875955,-121.717781
TIERNEY,2015,7/30/2015 0:00,,Lightning,247,40.44666667,-123.5672222
SOUTH,2012,7/29/2012 0:00,4,Miscellaneous,246,35.5803,-118.2992
FIDDYMENT,2012,6/14/2012 0:00,,Missing/Undefined,245,38.838916,-121.349381
SHARP,2013,8/8/2013 0:00,0,Arson,245,34.34083333,-117.6205556
MADRE,2013,9/23/2013 0:00,0,Miscellaneous,245,34.16444444,-117.9016667
,2012,8/16/2012 0:00,,Missing/Undefined,245,35.6155,-118.8388333
COAL,2012,9/21/2012 0:00,1,Miscellaneous,241,40.81388889,-122.3211111
VASCO,2013,6/8/2013 0:00,0,Smoking,241,37.771333,-121.7397
,2015,5/28/2015 0:00,0,Miscellaneous,241,37.765667,-121.65525
,2015,4/20/2015 0:00,0,Debris Burning,240,39.204567,-123.0562
CALGROVE,2015,6/24/2015 0:00,1,Miscellaneous,238,34.34833333,-118.5355556
CONCORD,2013,7/1/2013 0:00,0,Missing/Undefined,235,37.911167,-121.7345
,2011,8/29/2011 0:00,,Miscellaneous,233,33.36720117,-117.0762904
SUNNYSIDE                ,2010,8/8/2010 0:00,,Miscellaneous,232,40.32888888,-120.545
WINDY,2013,8/31/2013 0:00,2,Arson,231,36.06606,-118.65556
,2014,6/17/2014 0:00,0,Missing/Undefined,231,37.864583,-120.8508
MARR,2012,8/12/2012 0:00,2,Lightning,230,40.8467,-120.1653
CHENEY,2012,9/13/2012 0:00,,Miscellaneous,230,40.403611,-120.686111
RANGE,2011,5/28/2011 0:00,0,Equipment Use,229,34.775,-118.5675
BOLES,2014,9/15/2014 0:00,5,Arson,229,41.421039,-122.381179
BALLOON,2010,5/28/2010 0:00,0,Debris Burning,228,37.23333333,-120.8811111
GS DAVES,2013,6/12/2013 0:00,3,Lightning,226,39.75,-122.6888889
,2014,6/13/2014 0:00,0,Missing/Undefined,225,40.019517,-122.358083
140,2014,7/26/2014 0:00,1,Missing/Undefined,225,37.306317,-120.77841
SCHOOL,2014,4/30/2014 0:00,0,Miscellaneous,224,34.92552326,-119.4054745
ROBERTS,2010,7/24/2010 0:00,2,Lightning,220,39.7242,-120.0814
BEE,2011,6/5/2011 0:00,2,Miscellaneous,220,32.59264,-116.76231
BORDER 15,2011,7/13/2011 0:00,0,Miscellaneous,220,32.5594,-116.8367
OAK,2012,6/28/2012 0:00,4,Debris Burning,220,41.632185,-122.839718
TRONA,2011,5/22/2011 0:00,0,Campfire,217,35.41025,-117.58669
DERRICK,2011,5/22/2011 0:00,,Equipment Use,217,36.194722,-120.391111
306,2013,5/1/2013 0:00,1,Debris Burning,217,39.52245,-122.5718
RANCHERIA,2010,6/29/2010 0:00,0,Miscellaneous,215,35.465,-118.825556
RELIZ,2011,8/16/2011 0:00,2,Equipment Use,215,36.18388889,-121.2513889
FIDDLERS,2013,7/9/2013 0:00,0,Missing/Undefined,215,40.377222,-122.7275
WEST,2011,9/23/2011 0:00,,Missing/Undefined,214,36.246111,-120.315278
GRAPEVINE,2012,6/19/2012 0:00,,Miscellaneous,214,34.91271667,-118.895
241,2015,7/13/2015 0:00,,Missing/Undefined,214,33.7236111,-117.7163889
TASSAJARA,2013,7/17/2013 0:00,2,Campfire,213,36.24305556,-121.5663889
CHINA,2015,7/29/2015 0:00,3,Miscellaneous,212,40.5033,-122.3961
MESA,2015,6/29/2015 0:00,,Missing/Undefined,211,34.6933333,-120.4308333
WEST BUTTE,2011,5/14/2011 0:00,,Missing/Undefined,209.6,39.157222,-121.791389
STEPHENS,2015,2/24/2015 0:00,,Debris Burning,209,41.48472222,-121.8663889
,2013,10/11/2013 0:00,0,Missing/Undefined,208,36.952533,-120.3826
DEER,2013,5/2/2013 0:00,0,Arson,207,36.026033,-118.92015
BUTTERMILK,2011,5/25/2011 0:00,3,Campfire,206,37.29694444,-118.6127778
COBBLE,2011,6/24/2011 0:00,,Missing/Undefined,206,37.82,-120.7775
BEE,2013,8/9/2013 0:00,0,Miscellaneous,206,34.56694444,-118.4675
HILL,2014,6/23/2014 0:00,,Missing/Undefined,206,35.9716,-121.2663
BUCKEYE                  ,2010,9/6/2010 0:00,,Miscellaneous,205,40.32111111,-124.2288889
BIG CREEK,2015,7/29/2015 0:00,6,Debris Burning,204,37.82,-120.1436111
GRANITE,2010,8/19/2010 0:00,31,Missing/Undefined,203,35.667222,-118.742778
BALD,2011,6/24/2011 0:00,5,Lightning,203,37.84704,-119.79055
BLUFORD,2015,7/30/2015 0:00,,Lightning,202,40.23305556,-123.5213889
FAIRFAX                  ,2010,5/18/2010 0:00,,Miscellaneous,200,36.85111111,-120.5630556
,2010,7/10/2010 0:00,,Miscellaneous,200,37.63194444,-121.5388889
LAKE                     ,2010,10/9/2010 0:00,,Equipment Use,200,35.76111111,-120.885
ARBRUA WX,2010,6/6/2010 0:00,0,Miscellaneous,200,36.84485,-120.965964
TOWN,2010,8/24/2010 0:00,1,Missing/Undefined,200,34.960556,-119.055278
HILLSIDE,2012,7/3/2012 0:00,0,Miscellaneous,200,34.5825,-118.2233333
SODA,2012,2/23/2012 0:00,,Debris Burning,200,38.435148,-122.296923
JACK SLOUGH RD / KIMBALL,2012,7/21/2012 0:00,,Missing/Undefined,200,39.294144,-121.51876
SIERRA,2013,9/24/2013 0:00,0,Miscellaneous,200,34.24972222,-117.4127778
VINA,2013,7/4/2013 0:00,0,Lightning,200,39.996917,-122.052283
,2013,4/1/2013 0:00,,Missing/Undefined,200,32.679243,-115.531213
NEAL,2013,5/22/2013 0:00,0,Miscellaneous,200,39.666883,-121.7329
PINES,2015,7/17/2015 0:00,3,Miscellaneous,200,34.37722222,-117.6861111
FORBIDDEN,2013,5/21/2013 0:00,122,Lightning,198,37.7558,-119.6056
,2015,8/14/2015 0:00,,Smoking,198,34.23019856,-118.793919
DEEP,2011,7/3/2011 0:00,,Miscellaneous,197,34.415556,-117.138611
KECKS,2012,7/8/2012 0:00,0,Missing/Undefined,197,35.7358,-120.0269
LILLY 2,2013,5/19/2013 0:00,1,Miscellaneous,195.6,37.207689,-119.797779
PASKENTA,2013,7/19/2013 0:00,0,Miscellaneous,195,39.961317,-122.330883
COYOTE,2013,5/6/2013 0:00,0,Equipment Use,195,36.06565,-118.87265
VASCO,2015,7/30/2015 0:00,0,Equipment Use,195,37.833167,-121.681333
FLYNN 3,2012,10/1/2012 0:00,3,Miscellaneous,195,39.261827,-123.593129
MIDDLE,2011,7/22/2011 0:00,,Equipment Use,194,38.2975,-120.749722
COLLIER,2011,12/1/2011 0:00,,Miscellaneous,193,37.7706,-121.837233
HART,2015,7/5/2015 0:00,4,Lightning,193,35.2892,-115.1919
,2013,7/9/2013 0:00,,Missing/Undefined,193,35.616666,-118.9
SKU OAK,2012,6/28/2012 0:00,7,Missing/Undefined,192,40.6325,-122.8592
GARZA,2011,8/22/2011 0:00,,Equipment Use,190,33.810278,-117.2675
CANYON,2011,6/19/2011 0:00,,Powerline,190,36.74,-119.366944
DUCOR 2,2011,10/26/2011 0:00,,Missing/Undefined,190,35.868094,-118.983901
SHOEMAKER,2014,8/14/2014 0:00,10,Lightning,190,34.26083333,-117.7602778
ENCINAL,2014,3/19/2014 0:00,2,Miscellaneous,190,36.631359,-121.481988
CANYON 2,2011,8/10/2011 0:00,0,Children,189,34.91916667,-119.7330556
BITTERWATER,2011,5/2/2011 0:00,,Missing/Undefined,187,35.571653,-120.125079
ANTELOPE                 ,2010,10/26/2010 0:00,,Equipment Use,185,35.72694444,-120.195
WARNER,2013,8/19/2013 0:00,8,Lightning,185,41.033933,-121.540517
KEMPER,2014,8/11/2014 0:00,18,Lightning,185,41.92305556,-123.4308333
GOLD,2013,4/30/2013 0:00,0,Missing/Undefined,183,37.097833,-119.639133
CURRY                    ,2010,8/24/2010 0:00,,Miscellaneous,180,37.88,-121.8680556
BEAVER                   ,2010,7/12/2010 0:00,,Miscellaneous,180,41.07,-121.295
OTAY 3,2012,6/20/2012 0:00,,Missing/Undefined,180,32.651389,-116.853611
MERWIN,2015,7/1/2015 0:00,3,Missing/Undefined,180,33.8919,-117.129706
ANGORA,2013,9/8/2013 0:00,12,Lightning,179,36.26222222,-118.4641667
FELIPE,2010,7/15/2010 0:00,0,Lightning,177.3,33.1444,-116.5267
BANNER,2014,7/3/2014 0:00,3,Arson,176.8,33.080208,-116.57216
GRAPE,2011,8/16/2011 0:00,0,Missing/Undefined,175,34.8997,-118.9225
I 580  / GRANT LINE RD,2011,6/14/2011 0:00,,Missing/Undefined,170,37.735367,-121.5534
WILDCAT 2,2015,6/17/2015 0:00,2,Miscellaneous,170,32.9422,-116.8403
BLACK,2015,7/4/2015 0:00,0,Missing/Undefined,170,39.827987,-122.371099
CREEK,2015,9/9/2015 0:00,,Miscellaneous,168,36.687835,-119.179813
BITTER,2012,8/31/2012 0:00,,Miscellaneous,167,35.55728,-120.107486
FLAT,2015,8/20/2015 0:00,,Missing/Undefined,167,35.5968333,-118.724
THUNDERHILL RANCH ELKCK,2012,7/7/2012 0:00,0,Equipment Use,166,39.5352,-122.342983
PFE,2013,6/13/2013 0:00,0,Missing/Undefined,164,38.728883,-121.391083
HARVEST,2013,5/3/2013 0:00,0,Equipment Use,164,32.577517,-116.942817
50,2013,7/19/2013 0:00,0,Miscellaneous,163,38.650517,-121.07745
,2013,11/4/2013 0:00,1,Equipment Use,163,38.681933,-122.0841
OLD,2013,8/18/2013 0:00,2,Equipment Use,162,34.18119,-118.7
BURNT,2015,10/20/2015 0:00,24,Lightning,161,36.933497,-118.7333
COALINGA                 ,2010,7/15/2010 0:00,,Equipment Use,160,36.13805555,-120.1638889
TRILOGY,2011,6/2/2011 0:00,4,Miscellaneous,160,33.75638889,-117.5102778
BARRETT,2011,8/27/2011 0:00,1,Lightning,160,32.667395,-116.650647
HIGHWAY,2011,5/6/2011 0:00,,Miscellaneous,160,36.246111,-120.315556
LASSEN,2011,6/1/2011 0:00,,Equipment Use,160,36.226259,-120.121759
CARY,2012,6/29/2012 0:00,3,Structure,160,33.56808,-116.7355
CHANCE,2015,7/30/2015 0:00,92,Lightning,160,40.67277778,-123.6016667
,2013,9/22/2013 0:00,,Missing/Undefined,160,35.633333,-118.95
,2013,10/4/2013 0:00,0,Smoking,159,38.346017,-122.648117
CANAL F# 72              ,2010,9/5/2010 0:00,,Miscellaneous,158,36.53111111,-119.2169444
LAKEVILLE,2013,7/26/2013 0:00,0,Equipment Use,158,38.18155,-122.5341
QUEEN,2015,7/25/2015 0:00,7,Arson,158,41.34395,-123.785267
VALLEY 2,2014,8/5/2014 0:00,0,Miscellaneous,157.3,36.638888,-119.208611
EAGLE,2013,8/20/2013 0:00,0,Miscellaneous,157,37.724917,-121.881111
OAK,2010,11/5/2010 0:00,0,Children,156,35.906942,-121.014319
WETSEL                   ,2010,11/3/2010 0:00,,Equipment Use,155,38.62694444,-121.0919444
DOG BAR,2014,9/13/2014 0:00,5,Missing/Undefined,155,39.128017,-121.012797
CUTCA,2015,7/24/2015 0:00,8,Lightning,150.4,33.38361111,-116.8677778
GRANT                    ,2010,6/11/2010 0:00,,Equipment Use,150,37.75388888,-121.575
STATION,2010,6/27/2010 0:00,1,Arson,150,36.03603,-118.77614
BASE,2010,8/22/2010 0:00,0,Missing/Undefined,150,35.915833,-118.923889
MOMYER,2011,5/8/2011 0:00,12,Miscellaneous,150,34.10111111,-116.9102778
PUNCH,2011,9/19/2011 0:00,0,Lightning,150,38.23555556,-119.9622222
JAWBONE2,2011,8/1/2011 0:00,2,Lightning,150,35.3036,-118.1528
HART,2011,9/10/2011 0:00,5,Lightning,150,35.25,-118.3667
WARE ROAD,2011,11/1/2011 0:00,0,Equipment Use,150,39.109322,-122.049163
BILLY'S ORCHARD,2011,6/24/2011 0:00,0,Miscellaneous,150,37.03833333,-120.9463889
VOLTA ORCHARD,2011,7/16/2011 0:00,0,Miscellaneous,150,37.00916667,-120.9230556
N BUHACH RD  WINTON,2011,7/10/2011 0:00,,Arson,150,37.411466,-120.57596
GRAHAM,2012,7/25/2012 0:00,7,Equipment Use,150,37.88944444,-120.1783333
,2012,6/29/2012 0:00,,Miscellaneous,150,34.91028333,-119.2091667
JOHNSON,2013,8/19/2013 0:00,77,Lightning,150,40.06666667,-120.8594444
GOOD ENOUGH,2013,4/8/2013 0:00,1,Missing/Undefined,150,34.4203,-118.9255
7,2013,10/2/2013 0:00,1,Missing/Undefined,150,39.54527778,-121.9444444
REDLANDS,2013,7/16/2013 0:00,1,Missing/Undefined,150,33.99265,-117.153767
,2013,10/4/2013 0:00,0,Miscellaneous,150,37.755,-121.7868
DELTA,2014,8/11/2014 0:00,18,Lightning,150,41.79277778,-123.3613889
PINE,2014,3/14/2014 0:00,0,Equipment Use,150,34.75972222,-118.7222222
SKY,2015,7/6/2015 0:00,,Miscellaneous,150,38.409713,-122.069106
CREEK 6,2012,9/4/2012 0:00,0,Equipment Use,150,40.621373,-122.012143
CURIE,2014,6/30/2014 0:00,0,Children,150,37.2225,-121.808333
CALIENTE,2012,8/4/2012 0:00,,Lightning,149,35.154911,-119.967286
,2013,5/28/2013 0:00,,Miscellaneous,149,34.7,-118.983333
SMARTVILLE,2011,8/17/2011 0:00,,Miscellaneous,148,39.169167,-121.439167
MDF DH SISTERS,2012,10/11/2012 0:00,4,Equipment Use,147.5,41.77194444,-121.4455556
MDFDGBSFMU25BIRTHDAY,2010,7/28/2010 0:00,1,Lightning,147,41.6913889,-120.546667
PATTERSON,2011,8/23/2011 0:00,,Equipment Use,147,37.672433,-121.623083
WINCHESTER,2015,7/30/2015 0:00,,Missing/Undefined,147,40.1865,-123.6694
SHU LIGHTNING 2-4,2012,8/19/2012 0:00,,Lightning,146,40.733333,-121.925167
HORSE,2015,8/18/2015 0:00,11,Lightning,146,40.105883,-124.07205
,2015,7/4/2015 0:00,,Arson,145,38.315851,-122.003337
COPCO,2012,8/18/2012 0:00,1,Miscellaneous,144,34.75111111,-118.7708333
NEW SUB,2012,4/2/2012 0:00,5,Arson,143,32.7483,-114.5875
HIGHLINE,2012,6/1/2012 0:00,2,Arson,142.4,33.16742,-115.40386
RIDGE,2011,8/28/2011 0:00,5,Lightning,142,32.71861111,-116.4816667
FERN ROAD EAST RD  WHIT 9,2012,8/18/2012 0:00,,Miscellaneous,142,40.690144,-121.921937
GRANITE II,2011,8/13/2011 0:00,2,Lightning,140,34.5786,-117.0375
YEAGER,2011,8/11/2011 0:00,,Equipment Use,140,39.1375,-121.312222
HEIGHTS,2013,8/18/2013 0:00,78,Lightning,140,40.07916667,-120.8738889
MURPHY,2013,6/2/2013 0:00,0,Missing/Undefined,140,37.912683,-120.339017
AVE 6  / EASTSIDE DR,2014,7/4/2014 0:00,1,Miscellaneous,140,36.836899,-120.403918
TUPMAN,2011,8/15/2011 0:00,0,Equipment Use,138.6,35.3436,-119.6394
EL MIRAGE,2011,5/29/2011 0:00,2,Miscellaneous,138.4,34.6881,-117.5325
ROUND UP,2011,6/1/2011 0:00,0,Miscellaneous,138,35.4169,-117.2005
LANES,2012,8/11/2012 0:00,,Smoking,138,37.044722,-119.4725
WINDY,2012,8/13/2012 0:00,1,Lightning,137,33.88111111,-116.6575
WARD,2015,4/13/2015 0:00,4,Debris Burning,137,40.05083333,-120.7016667
TWENTY SEVEN,2012,9/4/2012 0:00,0,Miscellaneous,137,38.620332,-122.009153
,2012,7/31/2012 0:00,,Missing/Undefined,136.82,34.55794438,-118.1330687
BLACKSMITH,2011,11/30/2011 0:00,14,Debris Burning,135,38.98833333,-120.6166667
ARGYLE,2011,8/27/2011 0:00,,Campfire,135,36.024722,-121.177778
TWIN,2012,6/11/2012 0:00,0,Missing/Undefined,135,35.4739,-118.5164
PENN,2012,7/25/2012 0:00,,Equipment Use,134,38.130278,-120.435278
RED,2015,6/21/2015 0:00,,Debris Burning,134,37.072713,-119.694152
SPANISH,2012,8/31/2012 0:00,1,Miscellaneous,132,40.195267,-124.255767
,2012,6/11/2012 0:00,,Equipment Use,131.7,35.3261,-118.3755
MITCHELL,2010,3/27/2010 0:00,18,Campfire,130,33.3881,-114.7136
COYOTE        CDF 8,2013,8/9/2013 0:00,9,Lightning,130,40.8656,-121.0236
W SANTA FE GRADE  / BRITT,2013,8/13/2013 0:00,7,Missing/Undefined,130,36.9926,-120.708017
,2014,6/10/2014 0:00,0,Miscellaneous,130,37.750383,-120.209567
SWEDES,2013,8/16/2013 0:00,10,Children,129,38.7447,-120.6681
PANTHER,2015,7/30/2015 0:00,10,Lightning,128.59,40.91416667,-123.4411111
DEMOCRAT,2015,8/25/2015 0:00,2,Miscellaneous,128,40.7253,-122.9661
FIREWORKS,2010,7/3/2010 0:00,6,Miscellaneous,127,34.1736,-114.2733
DIABLO GRANDE PKWY / DEL,2013,7/12/2013 0:00,0,Missing/Undefined,127,37.444167,-121.194833
TREE,2012,5/8/2012 0:00,1,Equipment Use,126,34.43833333,-118.2216667
GRANGE,2012,6/15/2012 0:00,0,Arson,126,39.94777778,-122.1708333
WINDY,2010,9/6/2010 0:00,7,Miscellaneous,125,40.1661111,-121.599444
BLACKBURN,2010,8/25/2010 0:00,1,Missing/Undefined,125,35.0775,-118.393056
SCOTT,2010,11/6/2010 0:00,1,Missing/Undefined,125,34.023056,-117.274722
MADISON,2013,4/20/2013 0:00,0,Equipment Use,125,34.15583333,-118.0188889
SARGEANTS,2011,7/1/2011 0:00,,Equipment Use,124,35.894875,-120.781608
BUTTE 2,2012,7/7/2012 0:00,,Equipment Use,124,39.922869,-122.352989
152,2013,6/4/2013 0:00,0,Arson,124,37.070417,-121.0739
SMILEY,2013,5/25/2013 0:00,0,Miscellaneous,124,33.9636,-117.187967
MINERS,2015,7/30/2015 0:00,19,Lightning,124,40.71166667,-123.4338889
CLUB,2015,4/20/2015 0:00,1,Miscellaneous,122,39.1736,-123.0553
,2015,6/18/2015 0:00,0,Miscellaneous,122,38.271333,-121.15285
PEAK,2011,8/9/2011 0:00,2,Miscellaneous,121,35.4139,-118.4811
J59  / RED HILLS RD,2011,9/3/2011 0:00,,Missing/Undefined,121,37.832027,-120.478621
CREEK                    ,2010,9/30/2010 0:00,,Miscellaneous,120,37.345,-120.2519444
BORDER 10                ,2010,9/19/2010 0:00,,Miscellaneous,120,32.66611111,-116.3169444
SKU HAWKINSVILLE,2011,9/1/2011 0:00,7,Miscellaneous,120,41.7917,-120.6583
,2013,11/8/2013 0:00,2,Miscellaneous,120,38.87935,-122.581367
,2014,1/22/2014 0:00,0,Miscellaneous,120,38.802483,-121.451267
EAGLE 2,2015,8/12/2015 0:00,12,Lightning,120,38.22472222,-119.3819444
STEVENS,2013,7/25/2013 0:00,,Missing/Undefined,120,38.041253,-121.988022
